Unique_id,Product_name,Brand,Grammage_quantity,Grammage_unit,Pdp_url,Selling_price,Currency,Country_of_origin,Product_description,Breadcrumb,Ingredients,Nutritions,Storage_instructions,Image_url
7608465,REWE Bio Brombeeren 125g,REWE Bio,125,g,https://shop.rewe.de/p/rewe-bio-brombeeren-125g/7608465,4.39,Euro,Deutschland oder Polen,Artikelnummer 7608465,Obst & Gemüse>Frisches Obst>Beeren,,{},,https://img.rewe-static.de/7608465/42250528_digital-image.png
2796518,REWE Beste Wahl Maracuja-Nektar 1l,REWE Beste Wahl,1,l,https://shop.rewe.de/p/rewe-beste-wahl-maracuja-nektar-1l/2796518,1.99,Euro,Deutschland,"Artikelnummer 2796518,Unser REWE Beste Wahl Maracujanektar garantiert Ihnen einen unwiderstehlich fruchtigen Genuss.
Erleben Sie unser aromatisches Geschmacksvergnügen aus besten, erlesenen Früchten.",Getränke & Genussmittel>Fruchtsäfte & Nektare>Maracujasaft,"Wasser, Maracujasaft aus Maracujasaftkonzentrat*, Zucker, Glukose-Fruktose-Sirup, Stabilisator (Pektine), Antioxidationsmittel (Ascorbinsäure).","{'Energie': '60 kcal', 'Fett': '0 ml', 'Fett, davon gesättigte Fettsäuren': '0 ml', 'Kohlenhydrate': '13,9 g', 'Kohlenhydrate, davon Zucker': '13,5 g', 'Eiweiß': '0 ml', 'Salz': '0,01 g'}",Vor dem Öffnen bitte schütteln. Nach dem Öffnen im Kühlschrank stehend aufbewahren und innerhalb von drei Tagen verbrauchen.,https://img.rewe-static.de/2796518/25452934_digital-image.png
8278996,Marka Hellas Feta laktosefrei 150g,Marka Hellas,150,g,https://shop.rewe.de/p/marka-hellas-feta-laktosefrei-150g/8278996,2.29,Euro,Griechenland,Artikelnummer 8278996,"Käse, Eier & Molkerei>Käse & Käseersatz>Feta & Schafskäse","Zutaten: SCHAFMILCH, ZIEGENMILCH, Speisesalz, mikrobielles Lab, Säuerungskulturen.","{'Energie': '276 kcal', 'Fett': '23 g', 'Fett, davon gesättigte Fettsäuren': '17 g', 'Kohlenhydrate': '0,7 g', 'Kohlenhydrate, davon Zucker': '0,7 g', 'Eiweiß': '16,5 g', 'Salz': '2,25 g'}",,https://img.rewe-static.de/8278996/29456687_digital-image.png
784808,REWE Bio Joghurt mild Zitrone 150g,REWE Bio,150,g,https://shop.rewe.de/p/rewe-bio-joghurt-mild-zitrone-150g/784808,0.59,Euro,,Artikelnummer 784808,"Käse, Eier & Molkerei>Joghurt, Desserts & Alternativen>Joghurt & Alternativen>Fruchtjoghurt","JOGHURTmild¹, Fruchtzubereitung (Rohr-Rohzucker¹, Zitronensaft¹ aus Zitronensaftkonzentrat, Zitronenschalen¹,","{'Energie': '101 kcal', 'Fett': '3,2 g', 'Fett, davon gesättigte Fettsäuren': '2,1 g', 'Kohlenhydrate': '13,9 g', 'Kohlenhydrate, davon Zucker': '13,9 g', 'Eiweiß': '3,4 g', 'Salz': '0,1 g'}",Bei +8°C mindesten haltbar bis: siehe Deckel,https://img.rewe-static.de/0784808/5300580_digital-image.png
1258185,Frosch Senses Sensitivseife Panthenol 500ml,Frosch,500,ml,https://shop.rewe.de/p/frosch-senses-sensitivseife-panthenol-500ml/1258185,2.49,Euro,Deutschland,"Artikelnummer 1258185,Die hypoallergene Formel reinigt und schützt sensible Haut. Ihre wertvollen und rückfettenden Inhaltsstoffe unterstützen den natürlichen Säureschutzmantel und sorgen für ein angenehmes und reines Hautgefühl. Die 5,5 pH-hautneutrale Rezeptur verzichtet auf Farbstoffe, Parabene, EDTA und Mikroplastik und ist durch ihre dermatologisch bestätigte, sehr gute Hautverträglichkeit besonders für sensible Haut und empfindliche Kinderhaut geeignet.,Die Frosch Reine Pflege Sensitiv-Seife ist pH-hautneutral und eignet sich ideal für sensible Kinderhaut. Sie pflegt die Hände dank ausgewählter Inhaltsstoffe naturnaher Kosmetik und hilft, sie bei jedem Händewaschen vor dem Austrocknen zu schützen. Die hypoallergene Rezeptur ist frei von Mikroplastik, Parabenen, EDTA & tierischen Inhaltsstoffen. Der verpackungssparende Nachfüllbeutel ist zu 100% recycelbar.",Monats-Highlights>Baby & Kind>Badespaß & sanfte Pflege,,{},Vor Frost schützen.,https://img.rewe-static.de/1258185/27393440_digital-image.png
2027583,Mylos Kritharaki Nudeln 500g,,500,g,https://shop.rewe.de/p/mylos-kritharaki-nudeln-500g/2027583,1.39,Euro,Griechenland,Artikelnummer 2027583,Kochen & Backen>Nudeln,HARTWEIZENGRIESS 100%,"{'Energie': '362 kcal', 'Fett': '1,5 g', 'Fett, davon gesättigte Fettsäuren': '0,3 g', 'Kohlenhydrate': '73,6 g', 'Kohlenhydrate, davon Zucker': '3,5 g', 'Eiweiß': '11,5 g', 'Salz': '0 g'}",Kühl und trocken lagern,https://img.rewe-static.de/2027583/21500356_digital-image.png
8959633,Exquisa Käsekuchen-Snack Natur 70g,Exquisa,70,g,https://shop.rewe.de/p/exquisa-kaesekuchen-snack-natur-70g/8959633,1.39,Euro,Deutschland,"Artikelnummer 8959633,Entdecke den ersten Käsekuchen aus dem Kühlregal. Mit Frischkäse gebacken – dadurch besonders saftig und lecker. mmmh...Exquisa...keiner schmeckt mir so wie dieser…","Käse, Eier & Molkerei>Joghurt, Desserts & Alternativen>Milchsnacks","FRISCHKÄSE Magerstufe, Zucker, VOLLEI, HÜHNEREIEIWEIß, Palmfett, BUTTERMILCH, WEIZENMEHL, WEIZENSTÄRKE, Stärke, Reisquellmehl, SÜßMOLKENPULVER, modifizierte Stärke, Feuchthaltemittel E 420, E 422; Backtriebmittel E 500, E 450; Salz, Säureregulator E 262; Säuerungsmittel E 270; Emulgatoren E 471, E 475; natürliches Aroma. KANN SPUREN VON SCHALENFRÜCHTEN ENTHALTEN.","{'Energie': '301 kcal', 'Fett': '12 g', 'Fett, davon gesättigte Fettsäuren': '5,6 g', 'Kohlenhydrate': '41 g', 'Kohlenhydrate, davon Zucker': '29 g', 'Eiweiß': '7,5 g', 'Salz': '0,5 g'}",Gekühlt bei +2°C - +8°C mindestens haltbar bis: siehe Seite.,https://img.rewe-static.de/8959633/1690580_digital-image.png
8955318,REWE Bio Fleischwurst 200g,REWE Bio,200,g,https://shop.rewe.de/p/rewe-bio-fleischwurst-200g/8955318,2.99,Euro,Deutschland,Artikelnummer 8955318,Fleisch & Fisch>Wurst & Aufschnitt>Brüh- & Bratwurst,"Schweinefleisch* 77%, Speck*, Wasser, Steinsalz, Gewürze*, Stabilisator (Natriumcitrate), Antioxidationsmittel (Ascorbinsäure), Konservierungsstoff (Natriumnitrit).","{'Energie': '259 kcal', 'Fett': '23 g', 'Fett, davon gesättigte Fettsäuren': '9,2 g', 'Kohlenhydrate': '1 g', 'Kohlenhydrate, davon Zucker': '0,5 g', 'Ballaststoffe': '0 g', 'Eiweiß': '12 g', 'Salz': '2,2 g'}",,https://img.rewe-static.de/8955318/41008187_digital-image.png
2327548,Herta Finesse Schinken im Ofen gegrillt 100g,Herta,100,g,https://shop.rewe.de/p/herta-finesse-schinken-im-ofen-gegrillt-100g/2327548,2.59,Euro,Deutschland,"Artikelnummer 2327548,ofengegrillt,Wunderbar würzig und dabei unbeschreiblich leicht, das ist Herta Finesse Schinken gegrillt. Ein feiner Schinkengenuss mit raffiniertem Grillaroma. 

Fettarm, saftig, mit einem feinen Grillrand – Herta Finesse Schinken gegrillt ist ein traumhaft filigranes Geschmackserlebnis. Ob pur zwischendurch, mit Meerrettich auf dem Frühstücksbrötchen oder im sommerlichen Melonensalat: Die extra dünn geschnittenen Scheiben sind wie geschaffen für bewusste Genussmomente. 

Wir bei Herta wissen: Die kleinen Freuden sind die größten. Damit das auch so bleibt, stehen Qualität und Sicherheit für uns an allererster Stelle. Angefangen beim Fleisch aus kontrollierter Herkunft über die Herstellung bis hin zum fertigen Produkt. Bereits seit über 110 Jahren sind hauseigene Rezepte der Eckpfeiler des Herta Erfolges. Denn ob hauchfeiner Schinken, saftige Fleischwurst oder vegetarischer Aufschnitt – bei Herta ist für jeden Geschmack etwas dabei.

Herta Finesse Schinken gegrillt
- Nie war Genießen leichter
- Raffiniertes Grillaroma
- Sorgsam gegart und hauchfein aufgeschnitten",Fleisch & Fisch>Wurst & Aufschnitt>Kochschinken & Braten,"Schweinefleisch, Salz, Dextrose, Gewürzextrakte, Konservierungsstoffe: Kaliumacetat, Natriumacetate, Natriumnitrit; Stabilisator: Triphosphate; Antioxidationsmittel: Natriumascorbat; Aromen.","{'Energie': '102 kcal', 'Fett': '2 g', 'Fett, davon gesättigte Fettsäuren': '0,9 g', 'Kohlenhydrate': '1 g', 'Kohlenhydrate, davon Zucker': '1 g', 'Eiweiß': '20 g', 'Salz': '2,4 g'}",Ungeöffnet unter +7 °C mindestens haltbar bis: Siehe Aufdruck Oberfolie.,https://img.rewe-static.de/2327548/23569216_digital-image.png
8878355,Rügenwalder Mühle Vegane Mühlen Frikadellen Minis 165g,Rügenwalder Mühle,165,g,https://shop.rewe.de/p/ruegenwalder-muehle-vegane-muehlen-frikadellen-minis-165g/8878355,2.99,Euro,Deutschland,Artikelnummer 8878355,Bewusste Ernährung>Proteinreich>Proteinreich Kochen,"Trinkwasser, SOJAPROTEIN, Zwiebeln, Rapsöl, Erbsenmehl, natürliches Aroma, Stärke, Gewürze, Gewürzextrakte, jodiertes Kochsalz (Kochsalz, Kaliumjodat), Erbsenprotein, Verdickungsmittel: Methylcellulose, verarbeitete Euchema-Algen; Citrusfasern, Kartoffelprotein, Branntweinessig, färbende Lebensmittel: Konzentrate aus Rettich, Heidelbeere und Karotte.","{'Energie': '168 kcal', 'Fett': '7,9 g', 'Fett, davon gesättigte Fettsäuren': '0,6 g', 'Fett, davon einfach ungesättigte Fettsäuren': '5 g', 'Fett, davon mehrfach ungesättigte Fettsäuren': '2,3 g', 'Kohlenhydrate': '8,1 g', 'Kohlenhydrate, davon Zucker': '1,5 g', 'Kohlenhydrate, davon Stärke': '6,6 g', 'Eiweiß': '12 g', 'Salz': '1,8 g'}",Bei max. + 7°C mindestens haltbar bis:,https://img.rewe-static.de/8878355/37866904_digital-image.png
9632352,El Pozo Fuetec Spanische Salami mit Naturschimmel 170g,El Pozo,170,g,https://shop.rewe.de/p/el-pozo-fuetec-spanische-salami-mit-naturschimmel-170g/9632352,3.69,Euro,Spanien,"Artikelnummer 9632352,Bei der Herstellung des Produktes wird ausschliesslich frisches Schweinefleisch aus der eigenen Schlachtung verarbeitet. Es ist sehr wichtig für das Lufttrocknen nur erstklassige und ausgewählte Rohstoffe zu verwenden, denn nur so kann auf den Einsatz künstlicher Zusatzstoffe verzichtet werden. Der essbare Naturdarm und der aussergewöhnliche Edelschimmel sorgen für ein einzigartiges Geschmackserlebnis. Die Reifung in der milden Luft des spanischen Mittelmeeres vollendet das Produkt. Traditioneller Hochgenuss!!",Fleisch & Fisch>Wurst & Aufschnitt>Salami & Paprikawurst,"Schweinefleisch, Schweinebauchspeck, LAKTOSE (von MILCH), Kochsalz, Maismaltodextrine, Maisdextrose, Gewürze, Naturdarm vom Schwein. Für 100g Enderzeugnis werden 160g Schweinefleisch benötigt. Kann Spuren von Soja enthalten.","{'Energie': '445,5 kcal', 'Fett': '35,5 g', 'Fett, davon gesättigte Fettsäuren': '12,5 g', 'Kohlenhydrate': '4 g', 'Kohlenhydrate, davon Zucker': '3 g', 'Eiweiß': '27,5 g', 'Salz': '4 g'}","An einem kühlen, trockenen Ort oder im Kühlschrank aufbewahren.",https://img.rewe-static.de/9632352/20451244_digital-image.png
7043827,REWE Feine Welt Tiroler Bergkäse 180g,REWE Feine Welt,180,g,https://shop.rewe.de/p/rewe-feine-welt-tiroler-bergkaese-180g/7043827,3.99,Euro,Österreich,"Artikelnummer 7043827,Erzeugung mit Rohmilch von Kühen, deren Futter überwiegend aus Grünfutter und Heu besteht, das von Tiroler Almen und dem Bergland stammt. 9 Monate im Felsenkeller gereift.","Käse, Eier & Molkerei>Käse & Käseersatz>Käse am Stück","Zutaten: HEUMILCH g.t.S., Speisesalz, Käsereikulturen, tierisches Lab.","{'Energie': '425 kcal', 'Fett': '35 g', 'Fett, davon gesättigte Fettsäuren': '23 g', 'Kohlenhydrate': '< 0,5 g', 'Kohlenhydrate, davon Zucker': '< 0,1 g', 'Eiweiß': '27 g', 'Salz': '1,4 g'}",,https://img.rewe-static.de/7043827/26700280_digital-image.png
3017150,Citterio Prosciutto di Parma 70g,Citterio,70,g,https://shop.rewe.de/p/citterio-prosciutto-di-parma-70g/3017150,3.39,Euro,Italien,"Artikelnummer 3017150,Rohschinken, Schwein,luftgetrockneter Schinken, mild-würzig, mit Interleaver, im lackierten Displaykarton",Fleisch & Fisch>Wurst & Aufschnitt>Roher Schinken & Speck,"Schweinekeule, Meersalz","{'Energie': '243 kcal', 'Fett': '15 g', 'Fett, davon gesättigte Fettsäuren': '5,3 g', 'Kohlenhydrate': '0,5 g', 'Kohlenhydrate, davon Zucker': '0,5 g', 'Ballaststoffe': '0 g', 'Eiweiß': '27 g', 'Salz': '4,6 g'}",Bei max. +7°C lagern.,https://img.rewe-static.de/3017150/2598150_digital-image.png
2870720,Petrella Schnittlauch 125g,Petrella,125,g,https://shop.rewe.de/p/petrella-schnittlauch-125g/2870720,2.19,Euro,Deutschland,Artikelnummer 2870720,"Käse, Eier & Molkerei>Käse & Käseersatz>Frischkäse","94% FRISCHKÄSE, 3% Schnittlauch, Knoblauch, Speisesalz, MILCHEIWEIßERZEUGNIS, Stabilisator: Johannisbrotkernmehl, Citrusfaser, Konservierungsstoff: Kaliumsorbat. Kann Spuren von Sellerie, Senf und Soja enthalten.","{'Energie': '276 kcal', 'Fett': '27,4 g', 'Fett, davon gesättigte Fettsäuren': '18,1 g', 'Kohlenhydrate': '2,5 g', 'Kohlenhydrate, davon Zucker': '2,5 g', 'Ballaststoffe': '1 g', 'Eiweiß': '4,1 g', 'Salz': '0,99 g'}",Bei +2°C bis +8°C gekühlt lagern.,https://img.rewe-static.de/2870720/22413007_digital-image.png
8082863,Galbani Mozzarella Maxi 200g,Galbani,200,g,https://shop.rewe.de/p/galbani-mozzarella-maxi-200g/8082863,3.19,Euro,Italien,"Artikelnummer 8082863,Italienischer Mozzarella aus pasteurisierter Kuhmilch.","Käse, Eier & Molkerei>Käse & Käseersatz>Mozzarella","pasteurisierte KuhMILCH, Salz, Lab, Säuerungsmittel: Citronensäure","{'Energie': '220 kcal', 'Fett': '16 g', 'Fett, davon gesättigte Fettsäuren': '11 g', 'Kohlenhydrate': '2 g', 'Kohlenhydrate, davon Zucker': '1 g', 'Eiweiß': '17 g', 'Salz': '0,7 g'}",bei 8 °C mindestens haltbar bis: siehe Verpackungsaufdruck,https://img.rewe-static.de/8082863/3529210_digital-image.png
9294783,Dr. Karg's Vollkorn-Knäckebrot Käse & Kürbiskern 200g,Dr. Karg's,200,g,https://shop.rewe.de/p/dr-karg-s-vollkorn-knaeckebrot-kaese-kuerbiskern-200g/9294783,1.99,Euro,Deutschland,Artikelnummer 9294783,"Brot, Cerealien & Aufstriche>Knäckebrot, Zwieback & Reiswaffeln>Knäckebrot","WEIZEN-Vollkornmehl (67g**), EMMENTALER gerieben (14g**), Kürbiskerne (11g**), Sonnenblumenkerne (5g**), Leinsaat (5g**), Sonnenblumenöl, SESAM (3g**), Meersalz, Hefe, GERSTEnmalzextrakt, ROGGENvollkornsauerteig getrocknet (0,1g**). (**= zur Herstellung von 100g Produkt)","{'Energie': '463 kcal', 'Fett': '21 g', 'Fett, davon gesättigte Fettsäuren': '4,8 g', 'Kohlenhydrate': '45 g', 'Kohlenhydrate, davon Zucker': '2,1 g', 'Ballaststoffe': '9,2 g', 'Eiweiß': '19 g', 'Salz': '2 g'}",Trocken lagern und vor Wärme schützen.,https://img.rewe-static.de/9294783/36260539_digital-image.png
7700015,"Aperol Spritz fertig gemixt 3x0,2l",Aperol,2,l,https://shop.rewe.de/p/aperol-spritz-fertig-gemixt-3x0-2l/7700015,8.99,Euro,Italien,"Artikelnummer 7700015,Der Cocktail Nummer 1 aus Italien: Aperol Spritz fix und fertig gemixt. Unverkennbar durch seine orangene Farbe und einzigartig erfrischend im Geschmack.",Getränke & Genussmittel>Spirituosen>Aperitif,Enthält Sulfite,{},,https://img.rewe-static.de/7700015/39593918_digital-image.png
2100695,"Capri-Sun Monsteralarm Multipack 10x0,2l",Capri-Sun,2,l,https://shop.rewe.de/p/capri-sun-monsteralarm-multipack-10x0-2l/2100695,4.29,Euro,,Artikelnummer 2100695,Monats-Highlights>Baby & Kind>Party-Highlights für Familien>Getränke-Highlights für Kids,"Wasser, Zucker, Zitronensaft* (3,9%), Apfelsaft* (3,6%), Schwarzer Johannisbeersaft* (1,0%), Sauerkirschsaft* (1,0%), Erdbeersaft* (0,4%), Limettensaft* (0,1%), natürliches Aroma, Antioxidationsmittel Ascorbinsäure. (*aus Fruchtsaftkonzentrat)","{'Energie': '34 kcal', 'Fett': '0,5 g', 'Fett, davon gesättigte Fettsäuren': '0,1 g', 'Kohlenhydrate': '8,1 g', 'Kohlenhydrate, davon Zucker': '8,1 g', 'Eiweiß': '0,5 g', 'Salz': '0,01 g'}",Luftfeuchtigkeit: 35 – 65 %,https://img.rewe-static.de/2100695/26223011_digital-image.png
8956226,REWE Bio Naturland Kartoffel Wedges 600g,REWE Bio,600,g,https://shop.rewe.de/p/rewe-bio-naturland-kartoffel-wedges-600g/8956226,2.69,Euro,Belgien,Artikelnummer 8956226,Tiefkühlkost>Tiefkühl-Kartoffelprodukte,"Kartoffeln¹ 96,5%, Sonnenblumenöl¹, Dextrose¹.","{'Energie': '155 kcal', 'Fett': '3,5 g', 'Fett, davon gesättigte Fettsäuren': '0,4 g', 'Kohlenhydrate': '27 g', 'Kohlenhydrate, davon Zucker': '1 g', 'Ballaststoffe': '2,5 g', 'Eiweiß': '2,7 g', 'Salz': '0,1 g'}","*-Fach oder Eiswürfelfach (-6 °C) 1 Woche, **-Fach (-12 °C) 1 Monat, ***-Fach oder Tiefkühltruhe (-18 °C): siehe Aufdruck Rückseite",https://img.rewe-static.de/8956226/40801880_digital-image.png
1019452,REWE Feine Welt Rinder Fond 400ml,REWE Feine Welt,400,ml,https://shop.rewe.de/p/rewe-feine-welt-rinder-fond-400ml/1019452,1.99,Euro,Deutschland,"Artikelnummer 1019452,Für den REWE Feine Welt Rinderfond wird zartes Rindfleisch behutsam zu einem würzigen Rinderbratenfond verarbeitet und mit hochwertigem Gemüsesaftkonzentrat aufgebaut. Den letzten Schliff verleihen dem Fond roter Merlot-Traubensaft und feine ungarische Paprika.",Fertiggerichte & Konserven>Bouillons & Brühen>Fonds,"Rindfleischbrühe 96 % (Wasser, Rindfleischextrakt 1,5 % , Rindfleisch 0,1 % , Tomaten, Zwiebeln, SELLERIE, Lauch), roter Merlot Traubensaft 2 %, Speisesalz, Gewürze, Kräuter, Karottensaftkonzentrat, Zwiebelsaftkonzentrat, SENFSAAT, Zucker, Champignonkonzentrat, Branntweinessig, Knoblauch, Petersilie, Maltodextrin, Rapsöl, Paprika 0,05 %, Antioxidationsmittel (Extrakt aus Rosmarin).","{'Energie': '11 kcal', 'Fett': '< 0,5 g', 'Fett, davon gesättigte Fettsäuren': '< 0,1 g', 'Kohlenhydrate': '0,7 g', 'Kohlenhydrate, davon Zucker': '0,6 g', 'Ballaststoffe': '0 ml', 'Eiweiß': '0,9 g', 'Salz': '0,9 g'}",Trocken und vor Licht und Wärme geschützt lagern. Vor Gebrauch gut schütteln. Nach dem Öffnen im Kühlschrank aufbewahren und innerhalb von 1-2 Tagen aufbrauchen.,https://img.rewe-static.de/1019452/27010509_digital-image.png
3449521,Barilla Pastasauce Bolognese 400g,Barilla,400,g,https://shop.rewe.de/p/barilla-pastasauce-bolognese-400g/3449521,4.19,Euro,Italien,Artikelnummer 3449521,"Öle, Soßen & Gewürze>Soßen>Fertigsoßen>Pastasoßen","Tomatenfruchtfleisch 24%, Wasser, Tomatenkonzentrat 18%, Zwiebeln, Rindfleisch 8%, Schweinefleisch 8%, Karotten, SELLERIE, pflanzliche Öle (Olive, Sonnenblume), Zucker, Salz, Maisstärke, Thymian, Lorbeer 0,05%, schwarzer Pfeffer.","{'Energie': '86 kcal', 'Fett': '4 g', 'Fett, davon gesättigte Fettsäuren': '1 g', 'Kohlenhydrate': '7,5 g', 'Kohlenhydrate, davon Zucker': '4,7 g', 'Ballaststoffe': '1,5 g', 'Eiweiß': '4,2 g', 'Salz': '1 g'}",Nach dem Öffnen gekühlt 5 Tage haltbar.,https://img.rewe-static.de/3449521/3506300_digital-image.png
6653723,Barilla Pastasauce Basilico 400g,Barilla,400,g,https://shop.rewe.de/p/barilla-pastasauce-basilico-400g/6653723,3.19,Euro,Italien,Artikelnummer 6653723,"Öle, Soßen & Gewürze>Soßen>Fertigsoßen>Pastasoßen","Tomatenfruchtfleisch 72%, Tomatenmarkkonzentrat 14%, Zwiebeln, pflanzliche Öle (Olive, Sonnenblume), Basilikum 2%, Zucker, Salz, natürliches Aroma.","{'Energie': '64 kcal', 'Fett': '2,6 g', 'Fett, davon gesättigte Fettsäuren': '0,3 g', 'Kohlenhydrate': '7,6 g', 'Kohlenhydrate, davon Zucker': '5,9 g', 'Ballaststoffe': '1,9 g', 'Eiweiß': '1,6 g', 'Salz': '0,9 g'}",Nach dem Öffnen gekühlt 5 Tage haltbar.,https://img.rewe-static.de/6653723/1635920_digital-image.png
9081837,Nestlé Schöller Family Box 478ml,Schöller,478,ml,https://shop.rewe.de/p/nestl-schoeller-family-box-478ml/9081837,3.79,Euro,Polen,"Artikelnummer 9081837,MILK FLIP: Leckeres Vanillemilcheis. 
KAKTUS: Erfrischendes Zitronenfruchteis, Erdbeerfruchteis und Orangensorbet mit einer Spitze aus grüner Fettglasur mit Kaugummigeschmack mit Knisterbrausebonbonsplittern und getrockneten Erdbeerstückchen.
PIRULO CARETTA Orange: Erfrischendes Orangensorbet.
PIRULO Watermelon: Erfrischendes Wassermelonen- und Apfelwassereis mit leckeren Fettglasurstückchen.
ERDBI: Cremiges Bourbon-Vanilleeis umhüllt von erfrischendem Erdbeerfruchteis.
Big Sandwich: Feines Schokoladeneis, cremiges Bourbon-Vanilleeis und fruchtiges Eis mit Erdbeere zwischen zwei knusprigen Waffelblättern.",Tiefkühlkost>Eiscreme & Eiswürfel>Waffeleis,"BIG SANDWICH Zutaten: Entrahmte MILCH, MOLKENERZEUGNIS, Zucker, WEIZENMEHL, Kokosfett, Erdbeerpüree (4,7 %), Glukosesirup, fettarmer Kakao1 (1,1 %), Emulgatoren (Mono- und Diglyceride von Speisefettsäuren, Lecithine (SOJA)), Verdickungsmittel (Johannisbrotkernmehl, Guarkernmehl), Sonnenblumenöl, WEIZENSTÄRKE, färbende Gemüsekonzentrate (Karotte, Rote-Bete-Saft), Backtriebmittel (Natriumhydrogencarbonat), natürliches Bourbon-Vanillearoma, Säuerungsmittel (Citronensäure), Salz, natürliches Aroma. 1Rainforest Alliance-zertifiziert. Mehr Informationen unter ra.org. ","{'Energie': '154 kcal', 'Fett': '4,8 g', 'Fett, davon gesättigte Fettsäuren': '4,3 g', 'Kohlenhydrate': '26 g', 'Kohlenhydrate, davon Zucker': '23 g', 'Ballaststoffe': '0,5 g', 'Eiweiß': '1,5 g', 'Salz': '0,15 g'}",Bei -18°C mindestens haltbar bis Ende: siehe Seite.,https://img.rewe-static.de/9081837/43268781_digital-image.png
