Unique_id,Competitor_name,Product_name,Brand,Selling_price,Regular_price,Percentage_discount,Pdp_url,Features,Color,Product_description,Availability,Image
60402,lego,Blue Monster Truck,lego,,12.99,,https://www.lego.com/en-gb/product/blue-monster-truck-60402,"{'age': '5+', 'pieces': 148, 'points': 104, 'items': '60402'}",,"Looking for an engaging toy playset for kids aged 5+? The LEGO® City Blue Monster Truck (60402) is a great choice. This rugged off-road toy vehicle boasts huge rubber tires and a sturdy design that can handle action-packed play. Your child will have a blast zooming around and taking on daring jumps with an awesome toy that includes a driver minifigure for imaginative role play. This toy monster truck isn’t just great to play with. Kids can enjoy a fun building experience with both a pictorial building guide and step-by-step digital instructions in the LEGO Builder app. With this intuitive building companion, kids can visualize models in 3D as they build, track the building process and explore and save virtual playsets. Your City, No Limits! In LEGO City, kids create their own imaginative adventures whether they're soaring through the skies, racing around tracks, chasing crooks or fighting fires. Combine this set with others (sold separately) from the LEGO City range for even more fun. Monster truck building set – Kids can perform awesome driving displays with this LEGO® City Blue Monster Truck toy playset for off-road action What’s in this toy playset? – Everything kids need to build a blue monster truck and a driver minifigure An engaging toy – Kids can pop the driver minifigure into the cockpit of the toy monster truck and head off road to perform fun tricks and stunts Includes an interactive guide – Discover the intuitive LEGO® Builder app where kids can zoom in and rotate models in 3D, track building progress and explore and save virtual playsets A fun gift for any occasion – This monster truck racing set makes a fun any-day treat or holiday gift for kids and fans of nonstop race action aged 5 and up Creative play without limits – Unleash more fun and adventures when you combine this set with others (sold separately) from the LEGO® City range A city without limits – LEGO® City is a place where kids can unleash their limitless imaginations, with structures, vehicles and citizens that motivate them to build, create, explore and play Dimensions – The 148-piece monster truck model measures over 3.5 in. (9 cm) high, 5 in. (13 cm) long and 4 in. (10 cm) wide",Available now,https://www.lego.com/cdn/cs/set/assets/blt7e2ffd7d19321ce6/60402_alt1.png?format=webply&fit=bounds&quality=70&width=528&height=528&dpr=1.5
60374,lego,Fire Command Truck,lego,,49.99,,https://www.lego.com/en-gb/product/fire-command-truck-60374,"{'age': '7+', 'pieces': 502, 'points': 400, 'items': '60374'}",,"Add a spark to kids’ firefighting play with the LEGO® City Fire Command Truck (60374). This feature-rich toy fire engine comes with a detachable control center, fire drone and land drone. Kids can launch different elements from the truck and fire drone to depict water and foam firefighting action. Just add the forest and city fire settings and 3 minifigures for hours of action-packed firefighting fun! Build-and-play fun for kids aged 7 and up 
This LEGO construction set includes a step-by-step printed building guide and the LEGO Builder app – an interactive building guide with intuitive zoom and rotate tools that allow kids to visualize each model from all angles as they build. Toys that nurture kids’ creativity 
LEGO City playsets take kids to the heart of the action, where they decide the stories, with feature-rich buildings, realistic vehicles and fun characters that inspire imaginative, open-ended role play. Multifeature firefighter playset – The LEGO® City Fire Command Truck (60374) toy building set is loaded with features for kids who love action-packed role play What’s in the box? – All kids need to build a toy firefighting vehicle with a fire drone, land drone and control center, plus city and forest fire settings, 3 minifigures and a rabbit figure Features and functions – The firetruck has a working winch and kids can use its extinguisher and the fire drone to launch darts for fun firefighting action Looking for the best gift for kids? – Make a birthday, holiday or any other day special with this fun playset, designed for kids aged 7+ who love cool firefighter toys Toys for play and display – The fire command truck measures over 4.5 in. (12 cm) high, 10 in. (26 cm) long and 2 in. (6 cm) wide Includes LEGO® minifigure accessories – This toy firefighter playset comes with lots of fun accessories for imaginative play, including a radio, fire axe, circular saw, spanner and a cup Includes interactive digital building instructions – Kids can zoom, rotate and view models from all angles as they construct with the LEGO® Builder app for smartphones and tablets Helping build creativity – Children develop confidence and key life skills as they build and play Tested for quality – All LEGO® components meet strict industry standards to ensure they are consistent, compatible and fun to build with: it’s been that way since 1958 Safety first – LEGO® bricks and pieces are dropped, heated, crushed, twisted and analyzed to make sure they meet stringent global standards for safety",Available now,https://www.lego.com/cdn/cs/set/assets/bltb24e963aed6f6a78/60374.png?format=webply&fit=bounds&quality=70&width=528&height=528&dpr=1.5
60415,lego,Police Car and Muscle Car Chase,lego,,17.99,,https://www.lego.com/en-gb/product/police-car-and-muscle-car-chase-60415,"{'age': '6+', 'pieces': 213, 'points': 144, 'items': '60415'}",,"Unleash high-speed fun and excitement with this police car toy playset for kids aged 6 and up. The LEGO® City Police Car and Muscle Car Chase (60415) set for boys and girls features a cool police interceptor and a getaway vehicle, plus officer and crook minifigures for fun role play and storytelling. This police toy building set includes an easy-to-follow pictorial building guide and step-by-step digital instructions, available in the LEGO Builder app. Take your young builder on a fun adventure with this intuitive building companion. Here kids can visualize models in 3D as they build, and the app also enables them to track the building process and explore and save virtual playsets. Your City, No Limits! LEGO City sets make a perfect gift for any child who loves pretend play. The feature-rich structures, realistic vehicles and inspiring characters allow kids to explore the world around them through stories and scenarios that depict life in a fun and exciting way. Police car toy for tire-screeching action – Police pursuits await with the LEGO® City Police Car and Muscle Car Chase playset for ages 6 and up What’s in this building set? – Everything kids need to build a police interceptor and a getaway muscle car, plus a police officer and crook minifigures for fun role play A toy for kids who love pretend play – Pop the police officer and crook minifigures into their vehicles to unleash a world of creative play and storytelling Includes a ’wanted’ poster – With an adult’s permission, kids can scan the QR code in the building instructions or on the box for a fun LEGO® City Police video adventure A LEGO® treat for police toy fans – Give this LEGO City Police car playset as a holiday or any-other-day gift for boys and girls aged 6 and up Creative play without limits – Kids unleash more fun and adventures when they use this set with others (sold separately) from the LEGO® City range About LEGO® City playsets – LEGO City is a place where kids can set their limitless imaginations free, with structures, vehicles and citizens that motivate them to build, create, explore and play Dimensions – The model police car in this 213-piece building set measures over 1.5 in. (4 cm) high, 5.5 in. (14cm) long and 2 in. (5 cm) wide",Available now,https://www.lego.com/cdn/cs/set/assets/blt1f2c4bdbf4b62da6/60415_alt1.png?format=webply&fit=bounds&quality=70&width=528&height=528&dpr=1.5
60434,lego,Space Base and Rocket Launchpad,lego,,124.99,,https://www.lego.com/en-gb/product/space-base-and-rocket-launchpad-60434,"{'age': '8+', 'pieces': 1422, 'points': 1000, 'items': '60434'}",,"The 8+ LEGO® City Space Base and Rocket Launchpad (60434) space exploration toy is packed with features for out-of-this-world adventures. There’s a control room and 360° space crane tower above the main sector, which opens for access to an equipment carousel, science lab and refreshment area. The set also includes a spaceship, launchpad, construction vehicle and a planet scene with toy energy crystals and vegetation, plus 6 space crew minifigures and 1 robot and 2 alien figures for imaginative role play. Take your youngster on an exciting building adventure with the LEGO Builder app. Here they can zoom in and rotate sets in 3D to visualize models from all angles as they build. LEGO City space sets come with realistic vehicles, detailed structures and inspiring characters for imaginative play without limits. The rocket ship in this set includes the special space air-lock element for connection to other compatible space-themed LEGO playsets (sold separately) for even bigger adventures! Space exploration toy – The LEGO® City Space Base and Rocket Launchpad playset for ages 8+ is packed with features for limitless space-themed play What’s in this LEGO® City space set? – Everything kids need to build a toy space base with a 360°tower crane, spaceship, launchpad, truck, planet setting, 6 minifigures, a robot and 2 alien figures Fun for fans of spaceships and imaginative play – Kids can operate the 360° tower crane and open the base to access an equipment carousel, detailed science lab and recreation area Digital construction guide – Take your little space enthusiast on a fun building adventure with the 3D LEGO® Builder app, where kids can view models from all angles as they build A gift for space-lovers – Make any day a special day when you give this space playset as a gift for fans of cool space toys aged 8 and up Connect to other LEGO® playsets (sold separately) – The rocket ship in this set features the space air-lock system for connection to other compatiblespace-themed sets Limitless play – LEGO® City space playsets come with realistic vehicles, detailed structures and inspiring characters that merge fantasy and reality for imaginative play without limits Dimensions – The space base, including thecrane in this 1,422-piece set measures over 13 in. (33 cm) high, 7.5 in. (19 cm) wide and 11.5 in. (29 cm) deep",Available now,https://www.lego.com/cdn/cs/set/assets/bltac2c0de81b451c79/60434_alt1.png?format=webply&fit=bounds&quality=70&width=528&height=528&dpr=1.5
60435,lego,Tow Truck and Sports Car Repair,lego,,17.99,,https://www.lego.com/en-gb/product/tow-truck-and-sports-car-repair-60435,"{'age': '4+', 'pieces': 101, 'points': 144, 'items': '60435'}",,"Join your everyday hero for fun adventures with the LEGO® City Tow Truck and Sports Car Repair playset (60435) for ages 4+. This creative building set features a toy tow truck with rugged tires, a driver’s cab and a working hoist. Just add the sports car and driver and motorist minifigures for hours of imaginative play and storytelling. This easy-build LEGO car set includes a LEGO Starter Brick element, a pictorial guide and 3D instructions in the LEGO Builder app – a digital building companion with intuitive tools that enable kids to zoom in and rotate and visualize models from all angles as they build. LEGO City sets make great holiday and birthday gifts for kids, with cool toy vehicles, realistic structures and fun characters that inspire imaginative play without limits. Kids can add this truck toy to other sets (sold separately) from the LEGO City range to expand the world of play possibilities. Toy tow truck playset for ages 4+ – Join your little hero for fun adventures with the LEGO® City Tow Truck and Sports Car Repair playset for imaginative storytelling What’s in the box? – This toy vehicle recovery playset set includes everythingkids need to build a tow truck, sports car and truck driver and motorist minifigures Let imagination take the wheel – Pop the drivers into the LEGO® car and recovery truck for hours of imaginative play and creative storytelling LEGO® minifigure accessories – This toy vehicle recovery playset comes with accessories for pretend play, including a toy wrench and phone A fun holiday or birthday gift for kids – Give this LEGO® building toy as a gift for boys and girls aged 4 and up More sets to discover – Kids unleash more fun and adventures when they add this set to others (sold separately) from the LEGO® City range Make learning fun – LEGO® City building toys help kids develop confidence and key life skills through open-ended creative play Dimensions – The tow truck in this 101-piece LEGO® City set measures over 3 in. (7 cm) high, 6.5 in. (16 cm) long and 2.5 in. (7 cm) wide",Available now,https://www.lego.com/cdn/cs/set/assets/blt31c57b6eb66bc6a1/60435.png?format=webply&fit=bounds&quality=70&width=528&height=528&dpr=1.5
60462,lego,"Helicopter, Fire Truck & Submarine Remix",lego,,54.99,,https://www.lego.com/en-gb/product/helicopter-fire-truck-submarine-remix-60462,"{'age': '7+', 'pieces': 874, 'points': 440, 'items': '60462'}",,"Kids who love to build and create will love the LEGO® City Helicopter, Fire Truck & Submarine Remix toy playset (60462) for ages 7 and up. This 3-model building set includes a police helicopter with spinning main and tail rotors, an exploration submarine with a bubble cockpit and posable claw arms, and an iconic fire truck with an extendable hose. Each model comprises 3 modular parts that can be combined, allowing kids to mix and match an array of action vehicles ready for exciting missions. Just add the police officer, helms person and firefighter minifigures and let the fun begin! This helicopter, fire truck and submarine toy playset includes a printed building guide and 3D instructions in the LEGO Builder app – a digital building companion with intuitive zoom and rotate tools that enable kids to visualize models from all angles as they build. Kids can add this set to others (sold separately) from the LEGO City range for even more play possibilities. Toy firetruck, helicopter and submarine building set – Triple the excitement with the LEGO® City Helicopter, Fire Truck & Submarine Remix set for kids aged 7 and up who love to build and create What’s in the box? – Everything kids need to builda toy helicopter, submarine and fire truck, plus police officer, helmsman and firefighter minifigures Includes 3 modular builds for custom creations – Each model comprises 3 modular parts that can be combined, allowing kids to mix and match to createan array of fun toy action vehicles Fun functions for realistic play – Includes a toy submarine with posable claw arms, a police helicopter with spinning main and tail rotors and a fire truck with an extendable hose A LEGO® gift for kids aged 7 and up – Delight young builders with this 3-model playset, perfect as a holiday gift or any-day treat for kids who love buildable action toys Digital building fun – This toy vehicle set features instructions in the LEGO® Builder app, where kids can save sets, track progress and zoom in and rotate models in 3D while they build Play without limits – Kids can combine the models in this playset with others (sold separately) from the LEGO® City range for more action Dimensions – The police helicopter in this 874-piece, 3-model LEGO® City set measures over 4 in. (10 cm) high, 10 in. (25 cm) long and 9 in. (23 cm) wide",Available now,https://www.lego.com/cdn/cs/set/assets/blt518c0dc718bf2ca6/60462_Prod_en-gb.png?format=webply&fit=bounds&quality=70&width=528&height=528&dpr=1.5
60475,lego,Advent Calendar 2025,lego,,19.99,,https://www.lego.com/en-gb/product/advent-calendar-2025-60475,"{'age': '5+', 'pieces': 186, 'points': 160, 'items': '60475'}",,"Start the holiday countdown with the LEGO® City Advent Calendar 2025 (60475) for kids aged 5 and up. This year’s calendar is bursting with festive fun, including characters dressed in polar bear, reindeer and holiday tree costumes, plus accessories and toy mini builds. Fold out the playmat to reveal a Christmas party scene – the perfect backdrop for seasonal stories and imaginative adventures.
This LEGO Advent calendar makes a great pre-Christmas gift for young builders. Every mini surprise comes with simple, easy-to-follow building instructions printed on the inside of each calendar window, making it ideal for new builders and little LEGO fans.
The LEGO City Advent Calendar 2025 is packed with surprises for kids who love creative play. Kids can also combine the buildable toys, accessories and minifigures included in this calendar with other LEGO City sets (sold separately) for even more holiday fun. Fun-packed holiday Advent calendar – Add a sprinkle of excitement to the holiday season with the LEGO® City Advent Calendar 2025 for kids aged 5 and up Advent calendar gift set with 24 surprises – Includes Santa and Mrs. Claus minifigures, characters with polar bear, reindeer and holiday tree costumes, mini builds and fun accessories Festive playmat – Kids fold out the box to reveal a Christmas party scene, where they can play out festive stories and adventures with the included mini buildsand characters Designed for little builders – Each mini build in the LEGO® City Advent Calendar comes with an easy-to-follow building guide printed on the inside of its calendar window Kick off the holiday season with a festive gift for 5-year-olds – This toy-filled Advent calendar makes a fun holiday gift for fans of LEGO® building sets aged 5 and up Play-and-learn toys – Exciting stories unfold as kids discover festive characters, seasonal mini builds and accessories behind every door Creative play without limits – Kids unleash more fun and adventures when they add this set to others (sold separately) from the LEGO® City range A city without limits – LEGO® City is a place where kids can unleash their limitless imaginations, with structures, vehicles and citizens that motivate them to build, create, explore and play",Coming Soon on 1 September 2025,https://www.lego.com/cdn/cs/set/assets/bltaf5a2f9194deac91/60475_Box1_v39.png?format=webply&fit=bounds&quality=70&width=528&height=528&dpr=1.5
5008683,lego,Backpack – Space Walk,lego,,35.99,,https://www.lego.com/en-gb/product/backpack-space-walk-5008683,"{'age': '3+', 'pieces': 0, 'points': 288, 'items': '5008683'}",,"Budding space explorers can carry all their daily essentials in the LEGO® City Backpack – Space Walk. A stellar gift for kids and any LEGO fan aged 3+, it can be used as a schoolbook bag, travel bag or laptop bag. This space-themed backpack has adjustable padded straps, a main compartment with a slip pocket and name tag, a large front pocket, and a quick-access mesh side pouch that’s perfect for a drinks bottle. A matching LEGO City Lunch Bag (sold separately) can be attached to the D-ring. LEGO® book bag for space enthusiasts – This space-themed LEGO City Backpack features a zippered main compartment with a slip pocket, a front zipper pocket and a mesh pouch Durability and comfort – This water-resistant, lightweight backpack is made from fabric and has adjustable padded shoulder straps, a click-fastening sternum strap and reflective details Space gift for kids and LEGO® fans aged 3+ – The backpack has an interior name tag for personalization and measures over 17 in. (43 cm) high, 11 in. (27 cm) wide and 6.5 in. (17 cm) deep",Available now,https://www.lego.com/cdn/cs/set/assets/blt22f173e524fe9174/5008683.jpg?format=webply&fit=bounds&quality=70&width=528&height=528&dpr=1.5
5008684,lego,Lunch Bag – Space Walk,lego,,17.99,,https://www.lego.com/en-gb/product/lunch-bag-space-walk-5008684,"{'age': '3+', 'pieces': 0, 'points': 144, 'items': '5008684'}",,"Inspire dreams of thrilling space missions every lunchtime with the LEGO® City Lunch Bag – Space Walk. A great gift for kids and any fan aged 3+, this space-themed, water-resistant, soft cooler bag has an insulated, easy-to-clean compartment to keep food and drink cool. The interior mesh pocket is handy for stowing utensils, napkins, condiments or ice packs, and the bag also has a padded handle with a buckle for easy attachment to the matching backpack (sold separately). Space gift for kids and any LEGO® fan aged 3+ – Keep food and drinks cool in the LEGO City Lunch Bag – Space Walk, featuring space-themed graphics and an insulated compartment with a 5 L capacity Durable and practical – This water-resistant, soft cooler bag has an interior mesh pocket to hold ice packs, condiments, utensils or napkins Dimensions – This lunch bag measures over 9 in. (22 cm) high, 7.5 in. (19 cm) wide and 4 in. (10 cm) deep, and has a padded handle with a buckle that attaches to the matching backpack, sold separately",Available now,https://www.lego.com/cdn/cs/set/assets/blt8e471b6140ad7409/5008684.jpg?format=webply&fit=bounds&quality=70&width=528&height=528&dpr=1.5
60412,lego,4x4 Fire Truck with Rescue Boat,lego,,24.99,,https://www.lego.com/en-gb/product/4x4-fire-truck-with-rescue-boat-60412,"{'age': '5+', 'pieces': 301, 'points': 200, 'items': '60412'}",,"Here’s a winning combination for fans of toy fire rescue vehicles. This cool LEGO® City 4x4 Fire Truck with Rescue Boat (60412) set for ages 5 plus is perfect for action-packed firefighting play and comes with a trailer for transporting the rescueboat, plus a toy tent and a camping scene with a campfire. Just add the firefighter and camper minifigures and let the adventures begin! Take your everyday hero on an exciting journey of creativity with the LEGO Builder app. Here they can explore and s ave toy playsets, track their own building progress, and zoom in and rotate to view models from all angles as they build. LEGO City Fire playsets deliver feature-rich land, air and water toys for imaginative play without limits. Kids can add this 4x4 Fire Truck with Rescue Boat set to others (sold separately) from the LEGO City range for even bigger adventures! Toy rescue vehicles playset – Double up the excitement with a fun combo of toy off-road fire rescue vehicles with this LEGO® City 4x4 Fire Truck with Rescue Boat for ages 5 plus What’s in this LEGO® building set? – Everything kids need to builda toy 4x4 fire truck, trailer, rescue boat, tent and a camping scene with a campfire, plus a camper and 2 firefighter minifigures Packed with features for imaginative play – The 4x4 has a removable roof for access to the cockpit, a toy extinguisher, tool storage compartment and a trailer with a removable rescue dinghy A digital guide adds to the building fun – Kids can zoom, rotate and view the model from all angles as they build with the LEGO® Builder app for smartphones and tablets A fun gift for all occasions – Give this kids’ playset as a holiday or any-other-day gift for boys and girls aged 5 and up Endless play possibilities – Kids unleash more fun and adventures when they add this set to others (sold separately) from the LEGO® City Fire range A city without limits – LEGO® City toy building sets help kids develop confidence and key life skills through open-ended creative play Dimensions – The 4x4 fire truck with trailer in this 301-piece playset measures over 3 in. (8 cm) high, 11.5 in. (30 cm) long and 2.5 in. (6 cm) wide",Will be shipped by 22 August 2025,https://www.lego.com/cdn/cs/set/assets/blt94d09dc3316383db/60412_alt1.png?format=webply&fit=bounds&quality=70&width=528&height=528&dpr=1.5
60461,lego,Red Farm Tractor with Trailer & Sheep,lego,,17.99,,https://www.lego.com/en-gb/product/red-farm-tractor-with-trailer-sheep-60461,"{'age': '4+', 'pieces': 116, 'points': 144, 'items': '60461'}",,"Bring the charm of the countryside to your child’s playtime with the LEGO® City Red Farm Tractor with Trailer & Sheep toy farm playset (60461). Perfect for ages 4 and up, this set includes a red tractor with a detachable trailer, a basket of carrots and 2 toy hay bales. Just add the farmer and daughter minifigures, along with 2 sheep figures, a lamb figure and puppy figure for engaging role play and storytelling. This easy-build farm tractor toy includes a LEGO Starter Brick element, a pictorial guide and 3D instructions in the LEGO Builder app – a digital building companion with zoom and rotate tools that enable kids to visualize models from all angles as they build. LEGO City Great Vehicles playsets deliver realistic vehicles and machines along with fun characters to inspire imaginative role play. Kids can add this farming toy to other sets (sold separately) from the LEGO City range to expand the world of play possibilities. Tractor and sheep toy playset for ages 4+ – Bring a countryside vibe to your child's playtime with the LEGO® City Red Farm Tractor with Trailer & Sheep playset for imaginative storytelling What’s in the box? – This farming toy set includes everything kids need to build a toy tractor, trailer and 2 minifigures, plus 2 sheep figures, a lamb figure and a puppy figure Fun farm toy for kids – Kids can load up the trailer and head out for fun farming adventures aboard the red tractor LEGO® minifigure accessories – This farm toy set comes with accessories for pretend play, including a basket of carrots, 2 toy hay bales and a shovel A fun gift for kids – Give the LEGO® City Red Farm Tractor with Trailer & Sheep building set as a gift or any-day surprise for boys and girls aged 4 and up Tractor toy building playset designed for ages 4 and up – Includes a LEGO® Starter Brick element, a simple pictorial building guide and 3D digital guidance in the LEGO Builder app Make learning fun – LEGO® City building sets help kids develop confidence and key life skills through open-ended creative play Dimensions – The farm tractor in this 116-piece LEGO® City set measures over 2 in. (5 cm) high, 3.5 in. (9 cm) long and 2.5 in. (6 cm) wide",Temporarily out of stock,https://www.lego.com/cdn/cs/set/assets/blt8597dc75ff01417a/60461_Prod_en-gb.png?format=webply&fit=bounds&quality=70&width=528&height=528&dpr=1.5
5006806,lego,Build Your Own Adventure,lego,,18.99,,https://www.lego.com/en-gb/product/build-your-own-adventure-5006806,"{'age': '6+', 'pieces': 0, 'points': 152, 'items': '5006806'}",,"Boost kids’ LEGO® play with LEGO City Build Your Own Adventure – a colorfully illustrated book containing 80 pages of inspiration, including tips and guides for building cool LEGO toys. The book also includes 45 LEGO pieces and instructions for building an exclusive police vehicle and comes with a police officer minifigure to kick-start the play. Kids get to build new models with their own LEGO bricks before setting out on exciting new adventures inspired by the stories in the book. A colorfully illustrated, 80-page, hardcover book with inspirational stories, tips and guides for new LEGO® toys that children can construct with their own LEGO bricks. An awesome gift idea for ages 7 and up. Includes 45 LEGO® pieces and instructions for building an exclusive police vehicle, plus a police officer minifigure to kick-start the play. Measures over 10 in. (25 cm) long and 8 in (21 cm) wide. This book is in English.",Available now,https://www.lego.com/cdn/cs/set/assets/blt4e7fbd444e1c7d0b/5006806.jpg?format=webply&fit=bounds&quality=70&width=528&height=528&dpr=1.5
5007370,lego,Happy to Help!,lego,,7.99,,https://www.lego.com/en-gb/product/happy-to-help-5007370,"{'age': '6+', 'pieces': 0, 'points': 64, 'items': '5007370'}",,"Kids get to enjoy hours of entertaining adventures with this 32-page activity book – LEGO® City: Happy to Help! It’s packed with exciting and humorous comic-strip stories, assorted fun activities and puzzles for them to enjoy. A great gift idea for fans of the LEGO City Adventures TV series, it also includes a Harl Hubbs minifigure for fun-packed role play. LEGO® City: Happy to Help! – This full-color, 32-page, softcover book features fun-packed comic-strip stories, activities and puzzles based on the LEGO City Adventures TV series Includes a LEGO® City Adventures TV series minifigure – Kids can play out stories from the book and LEGO City Adventures TV series with the Harl Hubbs minifigure A fun gift idea for LEGO® City fans – The book measures over 11 in. (28 cm) long and 8 in. (20 cm) wide",Available now,https://www.lego.com/cdn/cs/set/assets/blta097851dd9ff5fbb/5007370.jpg?format=webply&fit=bounds&quality=70&width=528&height=528&dpr=1.5
5007369,lego,Stop the Fire!,lego,,7.99,,https://www.lego.com/en-gb/product/stop-the-fire-5007369,"{'age': '6+', 'pieces': 0, 'points': 64, 'items': '5007369'}",,"Kids can dive into hours of fun adventures with this 32-page activity book – LEGO® City: Stop the Fire! It’s packed with exciting and humorous comic-strip stories, assorted fun activities and puzzles for them to enjoy. A super gift idea for fans of the LEGO City Adventures TV series, it also includes a fire chief Freya McCloud minifigure and a buildable toy firefighter robot for action-packed role play. LEGO® City: Stop the Fire! – This full-color, 32-page, softcover book features fun comic-strip stories, activities and puzzles based on the LEGO City Adventures TV series Includes toys for fun role play – Kids can play out stories from the book and LEGO® City Adventures TV series with the Freya McCloud minifigure and buildable toy firefighter robot Gift idea for LEGO® City fans – The book measures over 11 in. (28 cm) long and 8 in. (20 cm) wide",Available now,https://www.lego.com/cdn/cs/set/assets/blt5296e32f7f9c6da9/5007369.jpg?format=webply&fit=bounds&quality=70&width=528&height=528&dpr=1.5
10696,lego,LEGO® Medium Creative Brick Box,lego,,24.99,,https://www.lego.com/en-gb/product/lego-medium-creative-brick-box-10696,"{'age': '4-99', 'pieces': 484, 'points': 200, 'items': '10696'}",,"Designed with builders of all ages in mind, this collection of LEGO® bricks in 35 different colors will encourage open-ended building play, and inspire any imagination. Windows, eyes, and lots and lots of wheels add to the fun and offer endless possibilities for creative construction and vehicle play. A great supplement set to any existing LEGO collection, this set comes in a convenient plastic storage box and includes ideas to get the building started.  Includes a wide range of LEGO® bricks in 35 different colors
  Features 18 tires and 18 wheel rims
  Special pieces also include a green 8cm x 16cm baseplate, window with frame and 3 sets of eyes
  LEGO® Classic is designed to inspire open-ended creativity with the LEGO brick
  Special pieces encourage imaginative building
  Large number of wheels facilitates vehicle creation and play
  All models pictured can be built from this set simultaneously
  Ideas included with the set and online at LEGO.com/classic to help you get started
  Comes in a useful plastic storage box
  Green baseplate measures over  3"" (8cm) long and  6"" (16cm) wide
  LEGO® Classic sets are an ideal supplement to any existing LEGO collection",Available now,https://www.lego.com/cdn/cs/set/assets/blt2886b057b7c0913f/10696_Prod.png?format=webply&fit=bounds&quality=70&width=528&height=528&dpr=1.5
10698,lego,LEGO® Large Creative Brick Box,lego,,44.99,,https://www.lego.com/en-gb/product/lego-large-creative-brick-box-10698,"{'age': '4-99', 'pieces': 790, 'points': 360, 'items': '10698'}",,"Build up a storm with this big box of classic LEGO® bricks in 33 different colors. With lots of different windows and doors, along with other special pieces to inspire you, you can really run with your imagination. With some ideas to get you started, this set provides the perfect creative toolkit for budding builders of all ages to enjoy some classic LEGO construction. It comes in a convenient plastic storage box and is an ideal supplement to any existing LEGO collection.  Includes a wide range of LEGO® bricks in 33 different colors
  Features 8 different types of windows and doors with 8 different frames
  Special pieces also include 2 different sized green baseplates, 3 sets of eyes, 6 tires and 6 wheel rims
  LEGO® Classic is designed to inspire open-ended creativity with the LEGO brick
  Special pieces encourage imaginative building play
  Large number of windows and doors facilitates classic LEGO® construction
  All models pictured can be built from this set simultaneously
  Ideas included with the set and online at LEGO.com/classic to help you get started
  Comes in a useful plastic storage box
  Green baseplates measures over 6"" (16cm) long and 6"" (16cm) wide and 4"" (12cm) long and  2"" (6cm) wide respectively",Available now,https://www.lego.com/cdn/cs/set/assets/bltf7601db33f12c491/10698_box1_na.png?format=webply&fit=bounds&quality=70&width=528&height=528&dpr=1.5
11039,lego,Creative Food Friends,lego,,8.99,,https://www.lego.com/en-gb/product/creative-food-friends-11039,"{'age': '4+', 'pieces': 150, 'points': 72, 'items': '11039'}",,"LEGO® Classic Creative Food Friends (11039) is a versatile building set for kids aged 4 and up. Featuring a range of fun food characters, this imaginative toy is ideal for pretend play. With endless opportunities to build, rebuild and explore free-building fun, this beginner’s LEGO set develops youngsters’ confidence, concentration and problem-solving skills. Kids use the colorful and captivating assortment of building bricks and special pieces – such as eyes, mouths and various decorative elements – to build 4 cute Food Friend toys: a cupcake, ice cream, avocado and taco. The creative fun continues as kids mix the bricks to rebuild the models into a cake with sprinkles, bubble-tea drink, pear and a panini. As kids become more confident in their building skills, they can follow the intuitive building guide to change expressions, shapes or colors to create new Food Friends, including a green ice cream, juice carton, slice of watermelon, chocolate bar and a mega sandwich. Pretend-play building set for kids ¬– LEGO® Classic Creative Food Friends is an imaginative build-and-play toy created especially for boys and girls aged 4 and up Assorted bricks and fun elements – Includes colorful building bricks in a varietyof shapes, plus special pieces, such as eyes, mouths and decorative elements Endless creativity – Kids build a cupcake, ice cream, avocado and taco toy, rebuild into a cake with sprinkles, bubble-tea drink, pear and a panini, then launch into unlimited free-building fun Step-by-step guide – A simple, intuitive guide is included to boost kids’ creative construction skills Gift for ages 4 and up – This versatile set of quick-to-build models is a creative treat for kids who like food and fun characters Expand the fun – Check out the full range of LEGO® Classic toys (sold separately) for more hands-on imaginative play Bricks that build skills – LEGO® Classic toys are filled with ideas and inspiration and allow parents to share building fun and developmental milestones with their kids 150-piece set – The cupcake model measures over 2.5 in. (6 cm) high, 1.5 in. (4 cm) wide and 0.5 in. (1 cm) deep, though kids can customize their models to be larger or smaller",Available now,https://www.lego.com/cdn/cs/set/assets/bltbcf6800ec3ecdfb6/11039_Prod_en-gb.png?format=webply&fit=bounds&quality=70&width=528&height=528&dpr=1.5
